gender,state,party,term,year,name,constituency
Male,Uttar Pradesh,Kisan Mazdoor Praja Party,1,1952,Shri Shibbanlal Saksena,Gorakhpur Distt. (North)
Male,West Bengal,Congress,1,1952,Shri Satis Chandra Samanta,Tamluk
Male,Madras,Congress,1,1952,Shri M. Sankarapandian,Sankaranayinarkovil
Male,Assam,Congress,1,1952,Shri Debendra Nath Sarmah,Gauhati
Male,Assam,Congress,1,1952,Shri Debeswar Sarmah,Golghat - Jorhat
Male,Uttar Pradesh,Congress,1,1952,Shri Satish Chandra,Bareilly District (South)
Male,Madras,Independent,1,1952,Shri N. Satyanathan,Dharmapuri
Male,Punjab,Congress,1,1952,Dr. Virendar Kumar Satyawadi,Karnal
Male,Rajasthan,Ram Rajya Parishad,1,1952,Shri Raj Chandra Sen,Kotah-Bundi
Male,Rajasthan,Independent,1,1952,Shri Bhawani Singh,Barmer - Jalore
Male,Rajasthan,Independent,1,1952,Shri Hanwant Singh,Jodhpur
Male,Bihar,Congress,1,1952,Shri Digvijay Narain Singh,Muzaffarpur North-East
Male,Bihar,Jharkhand Party,1,1952,Shri Benjamin Hansda,Purnea cum Santhal Paragnas-ST
Male,Uttar Pradesh,Congress,1,1952,Shri Dinesh Pratap Singh,Bahraich Distt. (East)
Male,West Bengal,Congress,1,1952,Shri Subodh Chandra Hansda,Midnapore Jhargram-ST
Male,Bihar,Congress,1,1952,Dr. Hari Mohan,Manbhum North-SC
Male,Orissa,All India Ganatantra Parishad,1,1952,Shri Ponnada Subba Rao,Nowrangpur-ST
Male,Assam,Congress,1,1952,Shri J.N. Hazarika,Dibrugarh
Male,Rajasthan,Congress,1,1952,Shri Jawala Prasad Sharma,Ajmer North
Male,Hyderabad,Congress,1,1952,Shri Harish Chandra Heda,Nizamabad
Female,Bihar,Congress,1,1952,Smt. Sushama Sen,Bhagalpur South
Male,Bihar,Congress,1,1952,Shri Phani Gopal Sen Gupta,Purnea Central
Male,Himachal Pradesh,Congress,1,1952,Shri A.R. Sewal,Chamba-Sirmoor
Male,Madhya Pradesh,Congress,1,1952,Shri Raichandbhai N. Shah,Chhindwara
Female,Uttar Pradesh,Independent,1,1952,Her Highness Rajmata Kamlendu Mati Shah,Garhwal Distt.(West)cum Tehri Garhwal Distt. cum Bijnor Distt.(North)
Male,Punjab,Congress,1,1952,Shri Hem Raj,Kangra
Male,Uttar Pradesh,Congress,1,1952,Pandit Balkrishna Sharma,Kanpur District (South) cum Etawah District (East)
Male,Punjab,Congress,1,1952,Shri Diwan Chand Sharma,Hoshiarpur
Male,Uttar Pradesh,Congress,1,1952,Shri Khushiram Sharma,Meerut Distt. (West)
Male,Uttar Pradesh,Congress,1,1952,Pandit Krishan Chandra Sharma,Meerut District (South)
Male,Rajasthan,Ram Rajya Parishad,1,1952,Shri Nand Lal Sharma,Sikar
Male,Uttar Pradesh,Congress,1,1952,Pandit Algu Rai Shastri,Azamgarh Distt. (East) cum Ballia Distt. (West)
Male,Uttar Pradesh,Congress,1,1952,Shri Harihar Nath Shastri,Kanpur Districit (Central)
Male,Uttar Pradesh,Congress,1,1952,Prof. Raja Ram Shastri,Kanpur Districit (Central)
Male,Uttar Pradesh,Congress,1,1952,Swami Ramanand Shastri,Unnao Distt.cum Raebareli Distt.(W) cum Hardoi Dist.(S-East)
Male,Bihar,Congress,1,1952,Shri Lal Hembrom,Santhal Parganas cum Hazaribagh-ST
Male,Uttar Pradesh,Congress,1,1952,Maulana Mohammad Hifzur Rahman,Moradabad Distt. (Central)
Male,Gujarat,Congress,1,1952,Maj.Gen. M.S. Himmatsinhji,Halar
Male,Uttar Pradesh,Congress,1,1952,Chaudhri Hyder Husein,Gonda District (North)
Male,Bihar,Congress,1,1952,Shri A. Ibrahim,Ranchi North - East
Male,Bihar,Independent,1,1952,Babu Ram Narayan Singh,Hazaribagh-West
Male,Punjab,Congress,1,1952,Sardar Iqbal Singh,Fazilka-Sirsa
Male,Rajasthan,Congress,1,1952,Shri Shobha Ram,Alwar
Male,Madhya Pradesh,Congress,1,1952,Pandit Bhagwati Charan Shukla,Durg -Bastar
Male,Gujarat,Congress,1,1952,Shri Chimanlal Chakubhai Shah,Gohilwad-Sorath
Male,Vindhya Pradesh*,Socialist,1,1952,Shri Bhagwan Dutta Shastri,Shahdol-Sidhi-ST
Male,Karnataka,Congress,1,1952,Shri M.K. Shivananjappa,Mandya
Male,Karnataka,Congress,1,1952,Shri H. Siddananjappa,Hassan-Chikmagalur
Male,Bihar,Congress,1,1952,Shri Mahendra Nath Singh,Saran Central
Male,Uttar Pradesh,Congress,1,1952,Choudhary Raghubir Singh,Agra District (East)
Male,Uttar Pradesh,Praja Socialist Party (PSP),1,1952,Shri Ram Nagina Singh,Ghazipur Distt. (East) cum Ballia Distt. (South-West)
Male,Madras,Congress,1,1952,Shri V. Eacharan Iyyani,Ponnani
Male,Bihar,Congress,1,1952,Shri Chandreshwar Narain Prasad Sinha,Muzaffarpur-North-West
Male,Bihar,Congress,1,1952,Shri Gajendra Prasad Sinha,Palamu cum Hazaribagh cum Ranchi-ST
Male,Bihar,Congress,1,1952,Shri Jhulan Sinha,Saran North
Male,Bihar,Praja Socialist Party (PSP),1,1952,Thakur Jugal Kishore Sinha,Muzaffarpur-North-West
Male,Bihar,Congress,1,1952,Shri Kailash Pati Sinha,Patna Central
Male,Bihar,Congress,1,1952,Shri Nageshwar Prasad Sinha,Hazaribagh-East
Male,Bihar,Congress,1,1952,Shri Sarangdhar Sinha,Pataliputra
Male,Bihar,Congress,1,1952,Shri Satya Narayan Sinha,Samastipur-East
Male,Bihar,Congress,1,1952,Dr. Satyanarayan Sinha,Saran East
Male,Bihar,Congress,1,1952,Shri Satyendra Narayan Sinha,Gaya-West
Female,Bihar,Congress,1,1952,Smt. Tarkeshwari Sinha,Patna-East
Male,Uttar Pradesh,Congress,1,1952,Shri Sinhasan Singh,Gorakhpur Distt. (South)
Male,Madras,Congress,1,1952,Dr. M.V. Gangadhara Siva,Chhittoor-SC
Male,Madhya Pradesh,Congress,1,1952,Shri Khub Chand Daryao Singh Sodhia,Sagar-SC
Male,Rajasthan,Independent,1,1952,Shri Gajadhar Hajarilal Somani,Nagaur-Pali
Male,Bihar,Jharkhand Party,1,1952,Shri Paul Jujhar Soren,Purnea cum Santhal Paragnas-ST
Male,Uttar Pradesh,Congress,1,1952,Shri NA Sri Prakasa,Allahabad Distt. West
Male,Madras,Socialist,1,1952,Shri Kandala Subrahmanyam,Vizianagaram
Male,Madras,Congress,1,1952,Shri Tekur Subramanyam,Bellary
Male,Uttar Pradesh,Congress,1,1952,Shri Sunder Lal,Saharanpur Distt.(West) cum Muzaffarnagar Distt.(North)-SC
Male,Travancore-Cochin*,Congress,1,1952,Shri Chalakka R. Iyyunni,Trichur
Male,Hyderabad,Independent,1,1952,Shri Sivamurthi Swami,Khustagi
Female,Madras,Congress,1,1952,Smt. Ammu Swaminadhan,Dindigul
Male,Madras,Commonweal Party,1,1952,Shri N.R.Muni Swamy,Wandiwash
Male,Madhya Pradesh,Congress,1,1952,Shri Syed Ahmed,Hoshangabad
Male,Bihar,Congress,1,1952,Dr. Syed Mahmud,Champaran-East
Male,Uttar Pradesh,Congress,1,1952,Shri Piare Lall Kureel Talib,Banda Distt. cum Fatehpur Distt.-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Purushottam Das Tandon,Allahabad Distt. West
Male,Bihar,Congress,1,1952,Shri Jagjivan Ram,Shahabad South-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Lotan Ram,Jalaun Dist. cum Etawah Dist.(W) cum Jhansi Dist.(North)-SC
Male,Karnataka,Congress,1,1952,Shri T. Madiah Gowda,Bangalore South
Male,Uttar Pradesh,Congress,1,1952,Shri Ajit Prasad Jain,Saharanpur Distt.(West) cum Muzaffarnagar Distt.(North)-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Nemi Saran Jain,Bijnor Dist. (South)
Male,Bihar,Jharkhand Party,1,1952,Shri Jaipal Singh,Ranchi West-ST
Male,Hyderabad,Peoples' Democratic Front,1,1952,Dr. N.M. Jaisoorya,Medak
Male,Bihar,Congress,1,1952,Shri Ramraj Jajware,Santhal Parganas cum Hazaribagh-ST
Male,Madhya Pradesh,Congress,1,1952,Shri Resham Lal Jangde,Bilaspur-SC
Male,Madhya Pradesh,Congress,1,1952,Shri Chatubhuj Vithaldas Jasani,Bhandara
Male,Uttar Pradesh,Congress,1,1952,Shri S.N. Tandon,Kanpur Districit (Central)
Male,Punjab,Congress,1,1952,Shri Tek Chand,Ambala-Simla
Male,Hyderabad,Congress,1,1952,Shri Shankar Rao Telkikar,Nanded-SC
Male,Madras,Congress,1,1952,Shri Pasumpon U. Muthuramalinga Thevar,Aruppukottai
Male,Madras,Tamil Nadu Toiler's Party,1,1952,Shri V. Muniswamy AVL Thirukuralar,Tindivanam
Male,Madras,Congress,1,1952,Shri A.V. Thomas,Srivaikuntam
Male,Hyderabad,Congress,1,1952,Swami Ramananda Tirtha,Gulberga
Male,Uttar Pradesh,Congress,1,1952,Shri Venkatesh Narayan Tivary,Kanpur Distt. (North) cum Farrukhabad Distt. (South)
Male,Rajasthan,Krishikar Lok Party,1,1952,Dr. Manik Chand Jatav-vir,Bharatpur- Sawai Madhopur-SC
Male,Orissa,Congress,1,1952,Shri Sibnarayan Singh Mahapatra,Sundergarh-ST
Male,Madras,Tamil Nadu Toiler's Party,1,1952,Shri N.D. Govindaswami Kachiroyar,Cuddalore
Male,Madras,Tamil Nadu Toiler's Party,1,1952,Shri A. Jayaraman,Tindivanam
Male,Orissa,Congress,1,1952,Shri Kanhu Charan Jena,Balasore
Male,Orissa,Ganatantra Parishad,1,1952,Shri Lakshmi Dhar Jena,Dhenkanal West Cuttack-SC
Male,Orissa,Congress,1,1952,Shri Niranjan Jena,Dhenkanal West Cuttack-SC
Male,Madhya Pradesh,Congress,1,1952,Shri Babulal Surajbhan Tiwari,Nimar(Khandwa)
Male,Bihar,Congress,1,1952,Pandit Dwarka Nath Tiwary,Saran South
Male,Uttar Pradesh,Congress,1,1952,Shri Tribhuan Narayan Singh,Banaras Distt.(East)
Male,Uttar Pradesh,Congress,1,1952,Shri Hira Vallabh Tripathi,Muzaffarnagar Distt. (South)
Male,Assam,Congress,1,1952,Shri Kamakhya Prasad Tripathi,Darrang
Male,Uttar Pradesh,Congress,1,1952,Shri Vishambhar Dayal Tripathi,Unnao Distt.cum Raebareli Distt.(W) cum Hardoi Dist.(S-East)
Male,Rajasthan,Jan Sangh,1,1952,Shri Umashanker Muljibhai Trivedi,Chittor
Male,Orissa,Independent,1,1952,Shri G.D. Thirani,Bargarh
Male,Coorg*,Congress,1,1952,Shri N. Somana,Coorg
Male,Travancore-Cochin*,Congress,1,1952,Shri A.M. Thomas,Ernakulam
Male,Vindhya Pradesh*,Kisan Mazdoor Praja Party,1,1952,Shri Randaman Singh,Shahdol-Sidhi-ST
Male,Karnataka,Congress,1,1952,Shri Dodda Thimmaiah,Kolar-SC
Male,Punjab,Akali,1,1952,Sardar Hukum Singh,Kapurthala-Bhatinda-SC
Male,Madhya Pradesh,Congress,1,1952,Shri Mangru Ganu Uikey,Mandla Jabalpur South
Male,Bihar,Congress,1,1952,Shri Kherwar Jethan,Palamu cum Hazaribagh cum Ranchi-ST
Male,Uttar Pradesh,Congress,1,1952,Pandit Munishwar Datt Upadhyay,Pratapgarh Distt East
Male,Uttar Pradesh,Congress,1,1952,Shri Shiva Dayal Upadhyay,Banda Distt. cum Fatehpur Distt.-SC
Male,Hyderabad,Congress,1,1952,Shri Hanumantrao Ganeshrao Vaishnav,Ambad
Male,Madras,Kisan Mazdoor Praja Party,1,1952,Shri K. Muthuswamy Vallatharas,Pudukkottai
Male,Bihar,Congress,1,1952,Shri Bipin Bihari Varma,Champaran North
Male,Uttar Pradesh,Congress,1,1952,Shri Bulaqi Ram Varma,Hardoi Distt(N-W)cum Farrukhabad Distt(E)cum Shahjahanpur(S)SC
Male,Rajasthan,Congress,1,1952,Shri Manikya Lal Varma,Tonk-SC
Male,Madras,Independent,1,1952,Shri V. Veeraswamy,Mayuram-SC
Male,Madras,Congress,1,1952,Shri R. Venkataraman,Tanjore
Male,Uttar Pradesh,Socialist,1,1952,Shri Ramji Verma,Deoria Distt East
Male,Bihar,Congress,1,1952,Shri Banarsi Prasad Jhunjhunwala,Bhagalpur Central
Male,Punjab,Congress,1,1952,Shri Amar Nath Vidyalankar,Jullundur
Male,Uttar Pradesh,Congress,1,1952,Shri Vishwanath Prasad,Azamgarh Distt West-SC
Male,Hyderabad,Peasants And Workers` Party of India,1,1952,Shri Narayan Rao Waghmare,Parbhani
Male,Uttar Pradesh,Congress,1,1952,Shri John N. Wilson,Mirzapur Dist. cum Banaras Dist. (West)-SC
Male,Uttar Pradesh,Congress,1,1952,Col. Syed Bashir Husain Zaidi,Hardoi Dist.(N-W)cum Farrukhabad Dist(E)cum Shahjahanpur (S)
Male,Maharashtra,Congress,1,1952,Shri Muldas Bhudardas Vaishya,Ahmedabad-SC
Male,Travancore-Cochin*,Independent,1,1952,Shri R. Velayudhan,Quilon cum Mavelikkara-SC
Male,Vindhya Pradesh*,Congress,1,1952,Shri Shiv Datt Upadhyaya,Satna
Male,Karnataka,Congress,1,1952,Shri K.G. Wodeyar,Shimoga
Male,Uttar Pradesh,Congress,1,1952,Sardar Jogendra Singh,Bahraich Distt. (West)
Male,Gujarat,Congress,1,1952,Shri Jethalal Harikrishna Joshi,Madhya Saurashtra
Male,Hyderabad,Congress,1,1952,Shri Krishnacharya Joshi,Yadgir
Male,Madhya Pradesh,Congress,1,1952,Shri Liladhar Joshi,Shajapur-Rajagarh
Male,Maharashtra,Congress,1,1952,Shri Moreshwar Dinkar Joshi,Ratnagiri South
Male,Madhya Pradesh,Congress,1,1952,Shri Nand Lal Surya Narayan Joshi,Indore
Male,Rajasthan,Congress,1,1952,Shri Ram Karan Joshi,Jaipur-Sawai Madhopur
Female,Punjab,Congress,1,1952,Smt. Subhadra Joshi,Karnal
Male,Uttar Pradesh,Congress,1,1952,Shri Har Prasad Singh,Ghazipur Distt. (West)
Male,West Bengal,Congress,1,1952,Shri Bharat Lal Tudu,Midnapore Jhargram-ST
Male,Madhya Pradesh,Congress,1,1952,Maharajkumar Chandikeshwar Sharan Singh Ju Deo,Surguja -Raigarh
Male,Maharashtra,Independent,1,1952,Shri Tulsidas Kilachand,Mehsan- West
Male,Maharashtra,Congress,1,1952,Shri Narayan Sadoba Kajrolkar,Bombay City Central-North-SC
Male,Madras,Congress,1,1952,Shri P. Kakkan,Madurai
Female,Madhya Pradesh,Congress,1,1952,Smt. Anasuyabai Purushottam Kale,Nagpur
Male,Madras,Congress,1,1952,Shri K. Kamaraj Nadar,Srivilliputhur
Male,Madhya Pradesh,Praja Socialist Party (PSP),1,1952,Shri Hari Vishnu Kamath,Hoshangabad
Male,Hyderabad,Congress,1,1952,Dr. Devrao Namdevrao Pathrikar Kamble,Nanded-SC
Male,Madras,Dravidian Federation of South India,1,1952,Shri S.K. Babie Kandasamy,Tiruchengode
Male,Orissa,Congress,1,1952,Shri Nityanand Kanungo,Kendrapara
Male,Maharashtra,Congress,1,1952,Shri Dattatraya Parasuram Karmarkar,Dharwar North
Male,Rajasthan,Independent,1,1952,Dr.Maharaja Bikaner Karni Singh,Bikaner-Churu
Male,Rajasthan,Congress,1,1952,Shri Nemi Chandra Kasliwal,Kotah-Jhalwar
Male,West Bengal,Congress,1,1952,Shri Birendra Nath Katham,North Bengal
Male,Rajasthan,Congress,1,1952,Shri Pannalal R. Kaushik,Tonk-SC
Male,Madhya Pradesh,Congress,1,1952,Dr. Kailas Nath Katju,Mandsaur
Male,West Bengal,Congress,1,1952,Shri Paresh Nath Kayal,Basirhat
Male,Bihar,Manbhum Lok Sevak Sangh,1,1952,Shri Bhajahari Mahata,Manbhum South cum Dhalbhum-ST
Male,Uttar Pradesh,Congress,1,1952,Shri Syed Mohammad Ahmad Kazmi,Sultanpur Distt. (North) cum Faizabad Distt. (South-West)
Male,Manipur,Socialist,1,1952,Shri Rishang Keishing,Outer Manipur-ST
Male,Madras,Kisan Mazdoor Praja Party,1,1952,Shri K. Kelappan,Ponnani
Male,Karnataka,Congress,1,1952,Shri N. alias N. Keshavaiengar Keshava,Bangalore North
Male,Uttar Pradesh,Congress,1,1952,Dr. Balkrishna Vishwanath Keskar,Sultanpur Distt. (South)
Male,Hyderabad,Congress,1,1952,Shri Sadath Ali Khan,Ibrahimpatnam
Male,Uttar Pradesh,Congress,1,1952,Shri Shah Nawaz Khan,Meerut North East
Male,Maharashtra,Independent,1,1952,Shri Balasaheb Hanumantrao Khardekar,Kolhapur-cum-Satara-SC
Male,Madhya Pradesh,Hindu Mahasabha,1,1952,Dr. Narayan Bhaskar Khare,Gwalior
Male,Madhya Pradesh,Congress,1,1952,Shri Gopalrao Bajirao Khedkar,Buldana-Akola
Female,Assam,Congress,1,1952,Smt. Bonily Khongmen,Autonomous District-ST
Male,Gujarat,Congress,1,1952,Shri Bhawanji Arjan Khimji,Kutch West
Male,West Bengal,Congress,1,1952,Shri Muhammed Khuda Bukhsh,Murshidabad
Male,Uttar Pradesh,Congress,1,1952,Shri Rafi Ahmed Kidwai,Bahraich
Male,Madhya Pradesh,Congress,1,1952,Shri Wasudeo Shridhar Kirolikar,Durg
Male,West Bengal,Congress,1,1952,Shri Jagannath Kolay,Bankura
Male,Bihar,Praja Socialist Party (PSP),1,1952,Acharya J.B. Kripalani,Bhagalpur cum Purnea-SC
Male,Travancore-Cochin*,Congress,1,1952,Shri George Thomas Kottukapally,Meenachil
Female,Delhi,Kisan Mazdoor Praja Party,1,1952,Smt. Sucheta Kripalani,New Delhi
Male,Hyderabad,Scheduled Castes Federation,1,1952,Shri M.R. Krishna,Karimnagar-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Baijnath Kureel,Pratapgarh Distt. (West) cum Raebareli Distt. (East)-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Krishna Chandra,Mathura Distt West
Male,Madras,Congress,1,1952,Shri T.T. Krishnamachari,Madras
Male,Madras,Independent,1,1952,Dr. A. Krishnaswami,Kancheepuram
Male,Karnataka,Congress,1,1952,Shri M.V. Krishnappa,Kolar-SC
Male,Maharashtra,Congress,1,1952,Shri Ratnappa Bharamappa Kumbhar,Kolhapur-cum-Satara-SC
Male,Madras,Congress,1,1952,Shri Paidi Lakshmayya,Anantapur
Male,Uttar Pradesh,Congress,1,1952,Shri Lallanji,Faizabad Dist. (North-West)-SC
Male,Maharashtra,Congress,1,1952,Shri Ramappa Balappa Bidari,Bijapur South
Male,Bihar,Congress,1,1952,Shri Bibhuti Mishra,Saran cum Champaran-SC
Male,Madras,Congress,1,1952,Shri Rajagopala Rao Boddiapalli,Srikakulam
Male,Madras,Independent,1,1952,Dr. Lanka Sundaram,Vishakapatnam
Male,Assam,Congress,1,1952,Prof. Nibaran Chandra Laskar,Cachar-Lusai Hills-SC
Male,NA,NA,1,1952,Shri Uttamchand Ramchand,NA
Male,Madras,Tamil Nadu Toiler's Party,1,1952,Shri V. Boovaraghasamy,Perambalur-SC
Female,Madhya Pradesh,Congress,1,1952,Smt. Ansuyabai Bhaorao Borkar,Bhandara
Male,Madhya Pradesh,Congress,1,1952,Shri Nama Arjun Borkar,Bhandara
Male,Assam,Congress,1,1952,Shri Dev Kanta Borooah,Nowgong
Female,Uttar Pradesh,Hindu Mahasabha,1,1952,Smt. Shakuntala Nayar,Gonda Dist (West)
Male,Uttar Pradesh,Congress,1,1952,Shri Jawaharlal Nehru,Allahabad Distt. East
Female,Uttar Pradesh,Congress,1,1952,Smt. Sheorajvati Nehru,Lucknow Distt. (Central)
Female,Uttar Pradesh,Congress,1,1952,Smt. Uma Nehru,Sitapur District cum Kheri Distt. West-SC
Male,Punjab,Akali,1,1952,Shri Ajit Singh,Kapurthala-Bhatinda-SC
Male,Orissa,Ganatantra Parishad,1,1952,Shri Girdhari Bhoi,Kalahandi Bolangir-ST
Male,Madhya Pradesh,Congress,1,1952,Mulla Taherali Mulla Abdullabhai,Chanda
Male,West Bengal,Congress,1,1952,Shri Abdus Sattar,Kalna-Katwa
Male,Uttar Pradesh,Congress,1,1952,Seth Achal Singh,Agra
Male,Hyderabad,Peoples' Democratic Front,1,1952,Shri Sunkam Achalu,Nalgonda-SC
Male,Punjab,Congress,1,1952,Lala Achint Ram,Hissar
Male,Uttar Pradesh,Congress,1,1952,Shri Rameshwar Prasad Nevatia,Shahabad
Male,Uttar Pradesh,Congress,1,1952,Shri Badri Dutt Pande,Almora District North-East
Male,Uttar Pradesh,Congress,1,1952,Shri C.D. Pande,Nainital Dist. cum Almora Dist.(South-West)cum Bareilly(Nort
Female,Uttar Pradesh,Congress,1,1952,Smt. Vijaya Lakshmi Pandit,Lucknow Distt. (Central)
Male,Uttar Pradesh,Congress,1,1952,Shri Panna Lal,Faizabad Dist. (North-West)-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Devi Dutt Pant,Almora District North-East
Male,Madhya Pradesh,Congress,1,1952,Dr. Govind Das Jeewan Das Maheshwari,Mandla Jabalpur South
Male,West Bengal,Congress,1,1952,Pandit Lakshmi Kant Maitra,Nabadwip-SC
Male,West Bengal,Independent,1,1952,Shri Mohit Kumar Maitra,Calcutta North West
Male,Bihar,Manbhum Lok Sevak Sangh,1,1952,Shri Chaitan Majhi,Manbhum South cum Dhalbhum-ST
Male,Punjab,Congress,1,1952,Sardar Surjit Singh Majithia,Taran Taran
Male,Madras,Congress,1,1952,Shri M. Muthukrishnan,Vellore
Male,Madras,Independent,1,1952,Shri Rayasam Seshagiri Rao,Nandyal
Male,Hyderabad,Peoples' Democratic Front,1,1952,Shri T.B. Vittal Rao,Khammam
Male,Bihar,Congress,1,1952,Shri Bhola Raut,Saran cum Champaran-SC
Male,Bihar,Independent,1,1952,Shri Kamal Singh,Shahabad-North-West
Male,Manipur,Congress,1,1952,Shri Laisram Jogeswar Singh,Inner Manipur
Male,Punjab,Akali,1,1952,Sardar Lal Singh,Ferozepur- Ludhiana-SC
Male,Uttar Pradesh,Congress,1,1952,Shri Mahavir Tyagi,Dehradun Dist.cum Bijnor Dist.(N-West) cum Saharanpur (West)
Male,Maharashtra,Congress,2,1957,Shri Jaljibhai Koyabhai Dindod,Dohad-ST
Male,Maharashtra,Congress,2,1957,Shri Fatesinghrao Pratapsinghrao Gaewad,Baroda
Male,Maharashtra,Scheduled Castes Federation,2,1957,Shri B.K. Gaikwad,Nasik 
Male,Maharashtra,Congress,2,1957,Shri Maneklal Maganlal Gandhi,Panchmahals 
Male,Maharashtra,Peasants And Workers` Party of India,2,1957,Shri A.Vnekatrao Ghare,Jalna 
Male,Maharashtra,Independent,2,1957,Shri Bapu Chandrasen Kamble,Kopargaon-SC
Male,Maharashtra,Congress,2,1957,Dr. Devrao Namdevrao Pathrikar Kamble,Nanded-SC 
Male,Maharashtra,Congress,2,1957,Shri Narendra Paragji Nathwani,Sorath
Male,Maharashtra,Communist Party,2,1957,Shri Shamrao Vishnu Parulekar,Thana 
Female,Maharashtra,Congress,2,1957,Kumari Manibehn Vallabhbhai Patel,Anand 
Male,Maharashtra,Congress,2,1957,Shri Nanubhai Nichhabhai Patel,Bulsar-ST 
Male,Maharashtra,Congress,2,1957,Shri Krishnarao Gulabrao Deshmukh,Ramtek
Male,Maharashtra,Congress,2,1957,Dr. Punjabrao Shamrao Deshmukh,Amravati
Male,Maharashtra,Congress,2,1957,Shri T.S. Patil,Akola-SC
Male,Maharashtra,Bharatiya Janata Party,2,1957,Shri Uttamrao Laxmanrao Patil,Dhulia
Male,West Bengal,Forward Bloc (Marxist),2,1957,Shri Aurobindo Ghosal,Uluberia
Male,Maharashtra,Congress,2,1957,Shri Morarji Ranchhodji Desai,Surat-ST
Male,Maharashtra,Congress,2,1957,Shri Balkrishna Ramchandra Wasnik,Bhandara-SC 
Male,Maharashtra,Congress,2,1957,Shri Ramrao Narayanrao Yadav,Parbhani
Male,Maharashtra,Mahagujarat Janata Parishad,2,1957,Shri Indulal Kanaiyalal Yajnik,Ahmedabad-SC
Male,Uttar Pradesh,Congress,2,1957,Prof. Ram Saran,Moradabad 
Male,Uttar Pradesh,Congress,2,1957,Shri Ram Shankar Lal,Domariaganj 
Male,Uttar Pradesh,Independent,2,1957,Shri Ramgarib,Basti-SC
Male,Uttar Pradesh,Congress,2,1957,Shri Satish Chandra,Bareilly
Male,Uttar Pradesh,Hindu Mahasabha,2,1957,Shri Bishanchander Seth,Shahjahanpur
Male,Uttar Pradesh,Congress,2,1957,Lt. Col.(Retd) Maharaja Manabendra Shah,Tehri Garhwal 
Male,Uttar Pradesh,Congress,2,1957,Pandit Krishan Chandra Sharma,Hapur 
Male,Uttar Pradesh,Congress,2,1957,Shri Lal Bahadur Shastri,Allahabad 
Male,Uttar Pradesh,Congress,2,1957,Swami Ramanand Shastri,Barabanki-SC
Male,Uttar Pradesh,Jan Sangh,2,1957,Shri Drohar Shivadin,Hardoi-SC 
Male,Uttar Pradesh,Congress,2,1957,Shri Sunder Lal,Saharanpur
Male,Uttar Pradesh,Congress,2,1957,Pandit Munishwar Datt Upadhyay,Pratapgarh
Male,Uttar Pradesh,Jan Sangh,2,1957,Shri Atal Bihari Vajpayee,Balrampur 
Male,Madras,Congress,2,1957,Shri S.C. Balkrishnan,Dindigul
Male,Punjab,Congress,2,1957,Shri Ajit Singh,Bhatinda-SC 
Male,Punjab,Congress,2,1957,Maulana Abul Kalam Azad,Gurgaon 
Male,Punjab,Congress,2,1957,Shri Bahadur Singh,Ludhiana
Male,Punjab,Congress,2,1957,Sardar Baldev Singh,Hoshiarpur
Male,Uttar Pradesh,Congress,2,1957,Shri Lila Dhar Asthana,Unnao 
Male,Uttar Pradesh,Independent,2,1957,Shri Jagdish Awasthi,Bilhaur 
Male,Uttar Pradesh,Congress,2,1957,Shri Kanhaiya Lal Balmiki,Bulandshahar
Male,Uttar Pradesh,Independent,2,1957,Shri S.M. Banerjee,Kanpur
Male,West Bengal,Congress,2,1957,Shri Santosh Kumar Banerjea,Cooch Behar-SC
Male,West Bengal,Praja Socialist Party (PSP),2,1957,Shri Pramathanath Banerjee,Contai
Male,Maharashtra,Independent,2,1957,Dr. Madhav Shrihari Aney,Nagpur
Male,Maharashtra,Jan Sangh,2,1957,Shri Premjibhai Ranchhoddas Assar,Ratnagiri North 
Male,West Bengal,Communist Party,2,1957,Shri Mohammed Elias,Howrah
Male,N.E.F.A.*,Congress,2,1957,Shri D. Ering,NA
Male,Maharashtra,Congress,2,1957,Shri Kamalnayan Jamnalal Bajaj,Wardha
Male,NA,Nominated,2,1957,Shri Frank Anthony,Nominated Anglo-Indian
Male,Karnataka,Congress,2,1957,Shri Sangappa A. Agadi,Koppal
Male,Karnataka,Congress,2,1957,Shri Joachim Alva,Kanara
Male,Rajasthan,Congress,2,1957,Shri Bhogji,Banswara-ST 
Male,Uttar Pradesh,Congress,2,1957,Shri Pulin Behari Banerjie,Lucknow 
Male,Uttar Pradesh,Janata Party,2,1957,Shri Arjun Singh Bhadoria,Etawah
Male,Uttar Pradesh,Congress,2,1957,Shri Bhakt Darshan,Garhwal 
Male,Uttar Pradesh,Congress,2,1957,Shri Bhawani Prasad,Sitapur 
